iter	Logloss
354	0.2689872337
355	0.2687894669
356	0.268596034
357	0.2681951912
358	0.267850964
359	0.2677357319
360	0.2676092014
361	0.2674269728
362	0.2672426927
363	0.2668131104
364	0.2666157115
365	0.2663978877
366	0.2663208578
367	0.2660970093
368	0.2659154336
369	0.2657816246
370	0.2655584979
371	0.2653519241
372	0.2651272228
373	0.2649567936
374	0.2649109517
375	0.2645744956
376	0.2644659248
377	0.2642611723
378	0.264032616
379	0.2638939065
380	0.2636997217
381	0.2632021488
382	0.263126745
383	0.2629167833
384	0.2627435911
385	0.2625232181
386	0.2623639899
387	0.2622884228
388	0.2619678914
389	0.2617036221
390	0.2614121128
391	0.2611860188
392	0.260895558
393	0.2607817327
394	0.2604704903
395	0.2603098656
396	0.2600991176
397	0.2599146824
398	0.2596710682
399	0.2594970214
400	0.259462361
401	0.2593499481
402	0.2591561125
403	0.2589971844
404	0.2588892276
405	0.2587650528
406	0.2586302925
407	0.2584363713
408	0.2581378197
409	0.2580482739
410	0.2578454702
411	0.2576477727
412	0.2574894104
413	0.2573856938
414	0.2571161601
415	0.2569869076
416	0.2568262862
417	0.256696714
418	0.256584776
419	0.2563080094
420	0.2562666448
421	0.2560689749
422	0.2557723078
423	0.2555720814
424	0.2552853853
425	0.2551234558
426	0.2549332845
427	0.254519156
428	0.2542850337
429	0.254215565
430	0.2539123857
431	0.2538023472
432	0.2534703391
433	0.2532603445
434	0.2529594988
435	0.2527600697
436	0.2526536014
437	0.2524419651
438	0.2523665858
439	0.2522234918
440	0.2518074006
441	0.2515418273
442	0.2513570782
443	0.2511753333
444	0.2511265863
445	0.2509267946
446	0.2508342825
447	0.2508160855
448	0.2507775948
449	0.2505081568
450	0.2504388248
451	0.2503139983
452	0.2501325196
453	0.2499740503
454	0.2497183456
455	0.2496627359
456	0.2495180508
457	0.2493526383
458	0.2489785584
459	0.2487527286
460	0.2486366722
461	0.2484653983
462	0.2483394353
463	0.2480414725
464	0.2478921499
465	0.2477016886
466	0.2476386416
467	0.2473944161
468	0.2472656677
469	0.2469478813
470	0.2467443551
471	0.2467037473
472	0.2466258728
473	0.2463627129
474	0.2460640467
475	0.2460450652
476	0.2459464631
477	0.2459103985
478	0.2458098516
479	0.245610144
480	0.2454268093
481	0.2453586102
482	0.2451886517
483	0.2450232978
484	0.2448399985
485	0.2446096341
486	0.2443382916
487	0.2442303079
488	0.2440120985
489	0.2438266363
490	0.2436958581
491	0.2435470797
492	0.2433690524
493	0.2432046237
494	0.2429767757
495	0.2429585798
496	0.2426649727
497	0.2425684605
498	0.24235504
499	0.2420453634
500	0.2419708458
501	0.2417930867
502	0.2416939113
503	0.2414997777
504	0.2413040128
505	0.2411506632
506	0.2409062089
507	0.2406686801
508	0.2404713991
509	0.2403780618
510	0.2402587694
511	0.2399551235
512	0.2397778115
513	0.2396920174
514	0.2395798671
515	0.2393393351
516	0.2392009037
517	0.2389582422
518	0.2388692543
519	0.2387642238
520	0.238636768
521	0.2382927344
522	0.2379236606
523	0.2377912484
524	0.2376465031
525	0.2376278638
526	0.2373977969
527	0.2373058716
528	0.2370123099
529	0.2368688436
530	0.2367465893
531	0.2364569483
532	0.2362592176
533	0.2360349717
534	0.2360108358
535	0.2357203148
536	0.2354674071
537	0.2351801389
538	0.2350421387
539	0.23494243
540	0.2347408921
541	0.234639378
542	0.2345489788
543	0.2342759147
544	0.2341307482
545	0.2339067253
546	0.2337246054
547	0.2335249468
548	0.2333654244
549	0.2332248945
550	0.2330267843
551	0.2328676343
552	0.2326775673
553	0.2325676666
554	0.2323303229
555	0.232083627
556	0.2318593433
557	0.2316526694
558	0.2316347941
559	0.2315593337
560	0.2314103342
561	0.2312358413
562	0.2310795387
563	0.2309583303
564	0.2306939558
565	0.2305312056
566	0.2302718651
567	0.2299495133
568	0.2296961201
569	0.2295582212
570	0.2294782321
571	0.2292121771
572	0.2288991437
573	0.228805883
574	0.228767254
575	0.2285461876
576	0.2284574073
577	0.2281976471
578	0.2280247096
579	0.2278850114
580	0.2277830902
581	0.2275165061
582	0.2272486083
583	0.2270982305
584	0.2270681
585	0.2268345069
586	0.2267124734
587	0.2266083094
588	0.2263112344
589	0.2262268737
590	0.2261427412
591	0.2259246376
592	0.2257370354
593	0.2256100626
594	0.2255782907
595	0.2254299936
596	0.2253365591
597	0.2253165056
598	0.2251512904
599	0.2251109184
600	0.2250460766
601	0.2248989518
602	0.2248132922
603	0.2246709762
604	0.2244075218
605	0.2241612032
606	0.2240218167
607	0.2239443796
608	0.223774755
609	0.2235984068
610	0.2235038944
611	0.2233514273
612	0.223219125
613	0.2231148246
614	0.2228601919
615	0.2225658855
616	0.2223571665
617	0.2222075556
618	0.222086959
619	0.2219854903
620	0.2217048636
621	0.2216376132
622	0.2215614558
623	0.2214312108
624	0.2213149893
625	0.2212530043
626	0.2210599156
627	0.221036147
628	0.2210184775
629	0.2207861643
630	0.2206604205
631	0.2204605446
632	0.2203625944
633	0.220223872
634	0.2201514381
635	0.2200052119
636	0.2197952063
637	0.2196275284
638	0.2194867932
639	0.219349655
640	0.219102597
641	0.2189665479
642	0.2189131099
643	0.2187306752
644	0.2185887363
645	0.2184286246
646	0.2183568926
647	0.218230316
648	0.2181918868
649	0.2179075084
650	0.2178137117
651	0.2177278409
652	0.2177105276
653	0.2175212073
654	0.217327279
655	0.2172471382
656	0.217169937
657	0.2169538701
658	0.2169275376
659	0.2168313958
660	0.2167656848
661	0.2166838609
662	0.2166001062
663	0.2164474324
664	0.2163426101
665	0.2162356608
666	0.2161512735
667	0.2160899911
668	0.2158742807
669	0.2156942672
670	0.2156573477
671	0.2154903555
672	0.2153684618
673	0.2152195427
674	0.2150894878
675	0.2148932845
676	0.2148395055
677	0.2147693972
678	0.2147334907
679	0.2145524704
680	0.2144041069
681	0.2142325981
682	0.2140195267
683	0.2138466598
684	0.2137738407
685	0.2135897652
686	0.2134428455
